rec_id,check,name,phone,place_id,url,memo,enable
161,,テレキューブ 西武鉄道 高田馬場駅 改札内(10-01),0120-595-656,ChIJY6fanTmNGGARfposKT78SpU,https://www.google.com/maps/place/?q=place_id:ChIJY6fanTmNGGARfposKT78SpU,,true
239,,テレキューブ 新大手町ビル(58-01),0120-595-656,ChIJqRttdJqLGGARwJlk7SW-5fY,https://www.google.com/maps/place/?q=place_id:ChIJqRttdJqLGGARwJlk7SW-5fY,,true
165,,テレキューブ 小田急電鉄 経堂駅 改札内(12-02),0120-595-656,ChIJwxJfPpbzGGARg0AD5mIaoA0,https://www.google.com/maps/place/?q=place_id:ChIJwxJfPpbzGGARg0AD5mIaoA0,,true
166,,テレキューブ 小田急電鉄 町田駅 小田急百貨店エレベータ横(13-01),0120-595-656,ChIJTRNobVn_GGARrBWnRiPJrCc,https://www.google.com/maps/place/?q=place_id:ChIJTRNobVn_GGARrBWnRiPJrCc,,true
167,,テレキューブ 小田急電鉄 町田駅 小田急百貨店エレベータ横(13-02),0120-595-656,ChIJTRNobVn_GGARrBWnRiPJrCc,https://www.google.com/maps/place/?q=place_id:ChIJTRNobVn_GGARrBWnRiPJrCc,,true
168,,テレキューブ 山王パークタワー(14-01),0120-595-656,ChIJ0QTH47-LGGARkyOgGVjH2ng,https://www.google.com/maps/place/?q=place_id:ChIJ0QTH47-LGGARkyOgGVjH2ng,,true
169,,テレキューブ 山王パークタワー(14-02),0120-595-656,ChIJ0QTH47-LGGARkyOgGVjH2ng,https://www.google.com/maps/place/?q=place_id:ChIJ0QTH47-LGGARkyOgGVjH2ng,,true
240,,テレキューブ 新大手町ビル(58-02),0120-595-656,ChIJqRttdJqLGGARwJlk7SW-5fY,https://www.google.com/maps/place/?q=place_id:ChIJqRttdJqLGGARwJlk7SW-5fY,,true
247,,テレキューブ 青梅市役所(65-01),0120-595-656,ChIJK8TpDwUkGWARUx6QN2KqoBU,https://www.google.com/maps/place/?q=place_id:ChIJK8TpDwUkGWARUx6QN2KqoBU,,true
248,,テレキューブ 青梅市役所(65-02),0120-595-656,ChIJK8TpDwUkGWARUx6QN2KqoBU,https://www.google.com/maps/place/?q=place_id:ChIJK8TpDwUkGWARUx6QN2KqoBU,,true
249,,テレキューブ 二番町センタービル(68-01),0120-595-656,ChIJ5RPVnWOMGGARSR1h3e8RqYU,https://www.google.com/maps/place/?q=place_id:ChIJ5RPVnWOMGGARSR1h3e8RqYU,,true
255,,テレキューブ 山王グランドビル(64-02),0120-595-656,ChIJWa_gwniMGGARkqeu6zNoHmA,https://www.google.com/maps/place/?q=place_id:ChIJWa_gwniMGGARkqeu6zNoHmA,,true
172,,テレキューブ 豊洲フォレシア(19-01),0120-595-656,ChIJKcS0vaGJGGARZQwin8ZFUiE,https://www.google.com/maps/place/?q=place_id:ChIJKcS0vaGJGGARZQwin8ZFUiE,,true
174,,テレキューブ 北の丸スクエア(17-01),0120-595-656,ChIJ34JG1JyNGGARKIFT55WytcA,https://www.google.com/maps/place/?q=place_id:ChIJ34JG1JyNGGARKIFT55WytcA,,true
175,,テレキューブ 新宿フロントタワー(20-01),0120-595-656,ChIJCaXMm9TyGGARv7u7pefbByQ,https://www.google.com/maps/place/?q=place_id:ChIJCaXMm9TyGGARv7u7pefbByQ,,true
262,,テレキューブ トリトンスクエアX棟(75-01),0120-595-656,ChIJY_ofTHiJGGAR37V3yUfqIeI,https://www.google.com/maps/place/?q=place_id:ChIJY_ofTHiJGGAR37V3yUfqIeI,,true
105,,howlive名護宮里店,0980-43-0110,ChIJOenXynn_5DQRDKwnEHWzVfU,https://www.google.com/maps/place/?q=place_id:ChIJOenXynn_5DQRDKwnEHWzVfU,,true
183,,テレキューブ 丸の内二重橋ビル(23-01),0120-595-656,ChIJU7aGO6OLGGARA1I5i94FT90,https://www.google.com/maps/place/?q=place_id:ChIJU7aGO6OLGGARA1I5i94FT90,,true
88,,ビートルビル,045-595-9926,ChIJI0MN0Q9cGGARDVc9iN74m2o,https://www.google.com/maps/place/?q=place_id:ChIJI0MN0Q9cGGARDVc9iN74m2o,,true
12,,コワーキングスペースPao,03-6277-3892,ChIJezEeavqKGGARspENQrLHjDs,https://www.google.com/maps/place/?q=place_id:ChIJezEeavqKGGARspENQrLHjDs,,true
184,,テレキューブ JPタワー(25-01),0120-595-656,ChIJeQ2LO9WLGGAR3dFsd4Hr3QU,https://www.google.com/maps/place/?q=place_id:ChIJeQ2LO9WLGGAR3dFsd4Hr3QU,,true
263,,テレキューブ トリトンスクエアX棟(75-02),0120-595-656,ChIJY_ofTHiJGGAR37V3yUfqIeI,https://www.google.com/maps/place/?q=place_id:ChIJY_ofTHiJGGAR37V3yUfqIeI,,true
276,,テレキューブ 二子玉川ライズ オフィス棟(48-01),0120-595-656,ChIJVVWV3z_0GGARlmuWyKGhjH0,https://www.google.com/maps/place/?q=place_id:ChIJVVWV3z_0GGARlmuWyKGhjH0,,true
277,,テレキューブ 二子玉川ライズ オフィス棟(48-02),0120-595-656,ChIJVVWV3z_0GGARlmuWyKGhjH0,https://www.google.com/maps/place/?q=place_id:ChIJVVWV3z_0GGARlmuWyKGhjH0,,true
187,,テレキューブ 東武鉄道 北千住駅改札内 南側地下コンコース(22-03),0120-595-656,ChIJcW6bo0-OGGARCbs3q_vmtww,https://www.google.com/maps/place/?q=place_id:ChIJcW6bo0-OGGARCbs3q_vmtww,,true
188,,テレキューブ 丸の内二丁目ビル(15-01),0120-595-656,ChIJjd7_AvqLGGARZZdr0jaXkhE,https://www.google.com/maps/place/?q=place_id:ChIJjd7_AvqLGGARZZdr0jaXkhE,,true
190,,テレキューブ 渋谷クロスタワー(33-01),0120-595-656,ChIJrS_NPFmLGGAROKSsG-TDIrU,https://www.google.com/maps/place/?q=place_id:ChIJrS_NPFmLGGAROKSsG-TDIrU,,true
191,,テレキューブ 丸の内オアゾ(36-01),0120-595-656,ChIJcTE8WgyLGGARjzl8yBRL23A,https://www.google.com/maps/place/?q=place_id:ChIJcTE8WgyLGGARjzl8yBRL23A,,true
278,,テレキューブ アクアシティお台場(71-01),0120-595-656,ChIJj2qXQPaJGGARONxI-7FAum8,https://www.google.com/maps/place/?q=place_id:ChIJj2qXQPaJGGARONxI-7FAum8,,true
279,,テレキューブ アクアシティお台場(71-02),0120-595-656,ChIJj2qXQPaJGGARONxI-7FAum8,https://www.google.com/maps/place/?q=place_id:ChIJj2qXQPaJGGARONxI-7FAum8,,true
194,,テレキューブ グランキューブ(24-01),0120-595-656,ChIJQ8sbTgaMGGARzAsrMPiqepY,https://www.google.com/maps/place/?q=place_id:ChIJQ8sbTgaMGGARzAsrMPiqepY,,true
196,,テレキューブ 三田国際ビル(34-02),0120-595-656,ChIJtVAcnruLGGAR9o-qsWT2mQk,https://www.google.com/maps/place/?q=place_id:ChIJtVAcnruLGGAR9o-qsWT2mQk,,true
197,,テレキューブ 立川GREEN SPRINGS E棟(30-01),0120-595-656,ChIJZV_tW3HhGGARuklmnmCflkM,https://www.google.com/maps/place/?q=place_id:ChIJZV_tW3HhGGARuklmnmCflkM,,true
198,,テレキューブ イトーヨーカドー武蔵境店(40-01),0120-595-656,ChIJUwwL4pjvGGARwH5XnVingY4,https://www.google.com/maps/place/?q=place_id:ChIJUwwL4pjvGGARwH5XnVingY4,,true
204,,テレキューブ 羽田イノベーションシティ(41-01),0120-595-656,ChIJ8-4H1vlhGGARDw5nrHdGfNk,https://www.google.com/maps/place/?q=place_id:ChIJ8-4H1vlhGGARDw5nrHdGfNk,,true
283,,テレキューブ つくばエクスプレス 秋葉原駅(88-01),0120-595-656,ChIJKTP54qeOGGARsZf1fyU2jxU,https://www.google.com/maps/place/?q=place_id:ChIJKTP54qeOGGARsZf1fyU2jxU,,true
205,,テレキューブ 羽田イノベーションシティ(41-02),0120-595-656,ChIJ8-4H1vlhGGARDw5nrHdGfNk,https://www.google.com/maps/place/?q=place_id:ChIJ8-4H1vlhGGARDw5nrHdGfNk,,true
295,,テレキューブ 飯田橋駅東口ビル(98-01),0120-595-656,ChIJ4aKbD0SMGGARDXPyFqhLHJs,https://www.google.com/maps/place/?q=place_id:ChIJ4aKbD0SMGGARDXPyFqhLHJs,,true
358,,コワーキングスペースがんじゅう,0980-52-8123,ChIJN7a_7xpX5DQR0eoQAiVg8tA,https://www.google.com/maps/place/?q=place_id:ChIJN7a_7xpX5DQR0eoQAiVg8tA,,true
373,,Coworking Space KLATCH Ishigaki,0980-87-9911,ChIJsTmYtK0KYDQRaOYn_yC6zHo,https://www.google.com/maps/place/?q=place_id:ChIJsTmYtK0KYDQRaOYn_yC6zHo,,true
208,,テレキューブ 豊洲フォレシア(19-02),0120-595-656,ChIJKcS0vaGJGGARZQwin8ZFUiE,https://www.google.com/maps/place/?q=place_id:ChIJKcS0vaGJGGARZQwin8ZFUiE,,true
9,,5CROSSTIES COFFEE 渋谷スクランブルスクエア店,03-3394-4236,ChIJnZnv3L2LGGARySNZFap7FFU,https://www.google.com/maps/place/?q=place_id:ChIJnZnv3L2LGGARySNZFap7FFU,,true
201,,テレキューブ イトーヨーカドー藤沢店(49-01),0120-595-656,ChIJ4WrSb7VPGGARh5TyKlKlnR8,https://www.google.com/maps/place/?q=place_id:ChIJ4WrSb7VPGGARh5TyKlKlnR8,,true
5,,ベックスコーヒーショップ 品川店,080-4363-5609,ChIJF14TblqKGGARUmwRPo-CPnI,https://www.google.com/maps/place/?q=place_id:ChIJF14TblqKGGARUmwRPo-CPnI,,true
210,,テレキューブ 晴海センタービル(47-02),0120-595-656,ChIJVVWVrYKJGGARwtw70a_RAKo,https://www.google.com/maps/place/?q=place_id:ChIJVVWVrYKJGGARwtw70a_RAKo,,true
142,,テレキューブ サンシャイン60(45-01),0120-595-656,ChIJpW8-OW-NGGARn_my-r76YS0,https://www.google.com/maps/place/?q=place_id:ChIJpW8-OW-NGGARn_my-r76YS0,,true
297,,テレキューブ コモレ四谷(101-02),0120-595-656,ChIJBWdTKNmNGGARs66BF8qkFtE,https://www.google.com/maps/place/?q=place_id:ChIJBWdTKNmNGGARs66BF8qkFtE,,true
298,,テレキューブ 品川シーサイドパークタワー(93-01),0120-595-656,ChIJ76BHpTyLGGAR0HXStwUgXnI,https://www.google.com/maps/place/?q=place_id:ChIJ76BHpTyLGGAR0HXStwUgXnI,,true
213,,テレキューブ 晴海フロント(46-01),0120-595-656,ChIJsSicoxaJGGAR-aTDW4lTMjI,https://www.google.com/maps/place/?q=place_id:ChIJsSicoxaJGGAR-aTDW4lTMjI,,true
214,,テレキューブ 晴海フロント(46-02),0120-595-656,ChIJsSicoxaJGGAR-aTDW4lTMjI,https://www.google.com/maps/place/?q=place_id:ChIJsSicoxaJGGAR-aTDW4lTMjI,,true
215,,テレキューブ 京成日暮里駅(51-01),0120-595-656,ChIJMSkMutWNGGARvoPOfbkjYKA,https://www.google.com/maps/place/?q=place_id:ChIJMSkMutWNGGARvoPOfbkjYKA,,true
216,,テレキューブ 京成日暮里駅(51-02),0120-595-656,ChIJMSkMutWNGGARvoPOfbkjYKA,https://www.google.com/maps/place/?q=place_id:ChIJMSkMutWNGGARvoPOfbkjYKA,,true
367,,SUGATA鎌倉マリーナ店,0467-33-5253,ChIJVVWxBXRGGGARmwTsl4ekgtU,https://www.google.com/maps/place/?q=place_id:ChIJVVWxBXRGGGARmwTsl4ekgtU,,true
103,,秋葉原和堂,03-6284-4369,ChIJwwFQQB6MGGAREitmVMPo9bQ,https://www.google.com/maps/place/?q=place_id:ChIJwwFQQB6MGGAREitmVMPo9bQ,,true
220,,テレキューブ 東京流通センター(56-02),0120-595-656,ChIJaRNMbbxhGGARsA-SbsONisU,https://www.google.com/maps/place/?q=place_id:ChIJaRNMbbxhGGARsA-SbsONisU,,true
223,,テレキューブ 日比谷マリンビル(55-01),0120-595-656,ChIJoSjB1vGLGGARgETh3I7h2Y4,https://www.google.com/maps/place/?q=place_id:ChIJoSjB1vGLGGARgETh3I7h2Y4,,true
224,,テレキューブ 日比谷マリンビル(55-02),0120-595-656,ChIJoSjB1vGLGGARgETh3I7h2Y4,https://www.google.com/maps/place/?q=place_id:ChIJoSjB1vGLGGARgETh3I7h2Y4,,true
307,,テレキューブ JR西日本 大阪駅改札外(105-02),0120-595-656,ChIJC6fjlY3mAGARSshZ6CLIrhs,https://www.google.com/maps/place/?q=place_id:ChIJC6fjlY3mAGARSshZ6CLIrhs,,true
203,,テレキューブ 喫茶部ガレージ(50-01),0120-595-656,ChIJb2F4By7zAGARB3WXngNq9FE,https://www.google.com/maps/place/?q=place_id:ChIJb2F4By7zAGARB3WXngNq9FE,,true
227,,テレキューブ 新丸の内ビル(02-04),0120-595-656,ChIJqwMesfmLGGARFoTbPjR5vZQ,https://www.google.com/maps/place/?q=place_id:ChIJqwMesfmLGGARFoTbPjR5vZQ,,true
228,,テレキューブ 新丸の内ビル(02-05),0120-595-656,ChIJqwMesfmLGGARFoTbPjR5vZQ,https://www.google.com/maps/place/?q=place_id:ChIJqwMesfmLGGARFoTbPjR5vZQ,,true
229,,テレキューブ 新丸の内ビル(02-06),0120-595-656,ChIJqwMesfmLGGARFoTbPjR5vZQ,https://www.google.com/maps/place/?q=place_id:ChIJqwMesfmLGGARFoTbPjR5vZQ,,true
230,,テレキューブ 新丸の内ビル(02-07),0120-595-656,ChIJqwMesfmLGGARFoTbPjR5vZQ,https://www.google.com/maps/place/?q=place_id:ChIJqwMesfmLGGARFoTbPjR5vZQ,,true
231,,テレキューブ 新丸の内ビル(02-08),0120-595-656,ChIJqwMesfmLGGARFoTbPjR5vZQ,https://www.google.com/maps/place/?q=place_id:ChIJqwMesfmLGGARFoTbPjR5vZQ,,true
319,,テレキューブ 渋谷クロスタワー(33-02),0120-595-656,ChIJrS_NPFmLGGAROKSsG-TDIrU,https://www.google.com/maps/place/?q=place_id:ChIJrS_NPFmLGGAROKSsG-TDIrU,,true
78,,コワークスペース Funshare,03-5809-2979,ChIJ0TYv06aPGGARjtSjGf0etQ4,https://www.google.com/maps/place/?q=place_id:ChIJ0TYv06aPGGARjtSjGf0etQ4,,true
234,,テレキューブ 豊洲フォレシア(19-04),0120-595-656,ChIJKcS0vaGJGGARZQwin8ZFUiE,https://www.google.com/maps/place/?q=place_id:ChIJKcS0vaGJGGARZQwin8ZFUiE,,true
235,,テレキューブ 豊洲フォレシア(19-05),0120-595-656,ChIJKcS0vaGJGGARZQwin8ZFUiE,https://www.google.com/maps/place/?q=place_id:ChIJKcS0vaGJGGARZQwin8ZFUiE,,true
236,,テレキューブ 豊洲フォレシア(19-06),0120-595-656,ChIJKcS0vaGJGGARZQwin8ZFUiE,https://www.google.com/maps/place/?q=place_id:ChIJKcS0vaGJGGARZQwin8ZFUiE,,true
157,,テレキューブ ランドマークタワー(06-01),0120-595-656,ChIJh3cROpFdGGARpmzPfA5Vzys,https://www.google.com/maps/place/?q=place_id:ChIJh3cROpFdGGARpmzPfA5Vzys,,true
125,,HER 80°,098-866-5566,ChIJY1FMmtVr5TQR1aW0r56SuMo,https://www.google.com/maps/place/?q=place_id:ChIJY1FMmtVr5TQR1aW0r56SuMo,,false
241,,テレキューブ TIX TOWER UENO(60-01),0120-595-656,ChIJRcD1apmOGGARMLKxEpdOGo8,https://www.google.com/maps/place/?q=place_id:ChIJRcD1apmOGGARMLKxEpdOGo8,,true
207,,テレキューブ 大名古屋ビルヂング(42-02),0120-595-656,ChIJW3FhQN12A2AR9C3RRp4zOcw,https://www.google.com/maps/place/?q=place_id:ChIJW3FhQN12A2AR9C3RRp4zOcw,,true
206,,テレキューブ 大名古屋ビルヂング(42-01),0120-595-656,ChIJW3FhQN12A2AR9C3RRp4zOcw,https://www.google.com/maps/place/?q=place_id:ChIJW3FhQN12A2AR9C3RRp4zOcw,,true
242,,テレキューブ TIX TOWER UENO(60-02),0120-595-656,ChIJRcD1apmOGGARMLKxEpdOGo8,https://www.google.com/maps/place/?q=place_id:ChIJRcD1apmOGGARMLKxEpdOGo8,,true
245,,テレキューブ 赤坂パークビル(44-01),0120-595-656,ChIJnz0UdYCLGGARX3S_b-aC9dw,https://www.google.com/maps/place/?q=place_id:ChIJnz0UdYCLGGARX3S_b-aC9dw,,true
353,,働き方創造空間 work & cafe Ta-Te,092-707-3132,ChIJ3QAqhNKRQTURpqT3HDCj8UQ,https://www.google.com/maps/place/?q=place_id:ChIJ3QAqhNKRQTURpqT3HDCj8UQ,,true
350,,ホテルタビノス浅草,03-6837-6867,"",,,true
250,,テレキューブ 二番町センタービル(68-02),0120-595-656,ChIJ5RPVnWOMGGARSR1h3e8RqYU,https://www.google.com/maps/place/?q=place_id:ChIJ5RPVnWOMGGARSR1h3e8RqYU,,true
251,,テレキューブ 鉄鋼ビルディング(72-01),0120-595-656,ChIJQdIPgP6LGGAR23wO85uLTx8,https://www.google.com/maps/place/?q=place_id:ChIJQdIPgP6LGGAR23wO85uLTx8,,true
252,,テレキューブ ポンテポルタ千住(69-01),0120-595-656,ChIJt7r6GF2OGGARgroD_kZti0c,https://www.google.com/maps/place/?q=place_id:ChIJt7r6GF2OGGARgroD_kZti0c,,true
212,,テレキューブ 京成船橋駅 東口改札外(32-01),0120-595-656,ChIJSzTlgXiAGGARadv0AOotIoI,https://www.google.com/maps/place/?q=place_id:ChIJSzTlgXiAGGARadv0AOotIoI,,true
253,,テレキューブ ポンテポルタ千住(69-02),0120-595-656,ChIJt7r6GF2OGGARgroD_kZti0c,https://www.google.com/maps/place/?q=place_id:ChIJt7r6GF2OGGARgroD_kZti0c,,true
254,,テレキューブ 山王グランドビル(64-01),0120-595-656,ChIJWa_gwniMGGARkqeu6zNoHmA,https://www.google.com/maps/place/?q=place_id:ChIJWa_gwniMGGARkqeu6zNoHmA,,true
40,,Azumino Coworking（安曇野コワーキングスペース）,0263-73-6733,ChIJubLREf1sHWARC4ELrei5KAk,https://www.google.com/maps/place/?q=place_id:ChIJubLREf1sHWARC4ELrei5KAk,,true
349,,Office TAKASAKI BASE,080-8476-0883,ChIJ1R6CcJuSHmARSnX16CFBoqo,https://www.google.com/maps/place/?q=place_id:ChIJ1R6CcJuSHmARSnX16CFBoqo,,true
259,,テレキューブ 飯田橋升本ビル(84-01),0120-595-656,ChIJm8uR3kSMGGARmA1jDgRKZMc,https://www.google.com/maps/place/?q=place_id:ChIJm8uR3kSMGGARmA1jDgRKZMc,,true
218,,テレキューブ 京成幕張本郷駅(52-02),0120-595-656,ChIJMX_Y47iBImAR9IWI3GJBM0A,https://www.google.com/maps/place/?q=place_id:ChIJMX_Y47iBImAR9IWI3GJBM0A,,true
217,,テレキューブ 京成幕張本郷駅(52-01),0120-595-656,ChIJMX_Y47iBImAR9IWI3GJBM0A,https://www.google.com/maps/place/?q=place_id:ChIJMX_Y47iBImAR9IWI3GJBM0A,,true
84,,AkibaコワーキングスペースRampart,03-3525-4152,ChIJecGNbKiOGGAR-98GIXgFdz8,https://www.google.com/maps/place/?q=place_id:ChIJecGNbKiOGGAR-98GIXgFdz8,,true
158,,テレキューブ ランドマークタワー(06-02),0120-595-656,ChIJh3cROpFdGGARpmzPfA5Vzys,https://www.google.com/maps/place/?q=place_id:ChIJh3cROpFdGGARpmzPfA5Vzys,,true
329,,Market St.,052-526-5115,ChIJF2iihMh3A2ARhD9mlrU0JmA,https://www.google.com/maps/place/?q=place_id:ChIJF2iihMh3A2ARhD9mlrU0JmA,,true
271,,テレキューブ イトーヨーカドー多摩センター店(82-02),0120-595-656,ChIJ1afDZTXjGGARQH3ipdfQx5o,https://www.google.com/maps/place/?q=place_id:ChIJ1afDZTXjGGARQH3ipdfQx5o,,true
274,,テレキューブ 太陽生命品川ビル(86-01),0120-595-656,ChIJ-49gGVuKGGARO6brVZZxCAQ,https://www.google.com/maps/place/?q=place_id:ChIJ-49gGVuKGGARO6brVZZxCAQ,,true
222,,テレキューブ イトーヨーカドー川崎港町店(59-02),0120-595-656,ChIJTZzhfsNgGGARSp7EuH4ktqY,https://www.google.com/maps/place/?q=place_id:ChIJTZzhfsNgGGARSp7EuH4ktqY,,true
202,,テレキューブ イトーヨーカドー藤沢店(49-02),0120-595-656,ChIJ4WrSb7VPGGARh5TyKlKlnR8,https://www.google.com/maps/place/?q=place_id:ChIJ4WrSb7VPGGARh5TyKlKlnR8,,true
348,,VANDALISM,03-5784-0939,ChIJ0xyeSqiMGGARSgUw0xMoIkI,https://www.google.com/maps/place/?q=place_id:ChIJ0xyeSqiMGGARSgUw0xMoIkI,,true
275,,テレキューブ 太陽生命品川ビル(86-02),0120-595-656,ChIJ-49gGVuKGGARO6brVZZxCAQ,https://www.google.com/maps/place/?q=place_id:ChIJ-49gGVuKGGARO6brVZZxCAQ,,true
330,,E.R.NEXT 六甲道,078-855-7910,ChIJ1fk0ajmMAGAR9_5t8-C29y0,https://www.google.com/maps/place/?q=place_id:ChIJ1fk0ajmMAGAR9_5t8-C29y0,,true
334,,生駒市テレワーク＆インキュベーションセンター「イコマド」,0743-71-6234,ChIJv-6FXbcjAWARHWw309SiWOg,https://www.google.com/maps/place/?q=place_id:ChIJv-6FXbcjAWARHWw309SiWOg,,true
118,,パズル浅草橋,03-5839-2168,ChIJXcZitK-OGGAR6Vpp7BhsDO0,https://www.google.com/maps/place/?q=place_id:ChIJXcZitK-OGGAR6Vpp7BhsDO0,,false
323,,東京アントレサロン,03-3231-0422,ChIJa73HE_2LGGAR_6cXoln9nZA,https://www.google.com/maps/place/?q=place_id:ChIJa73HE_2LGGAR_6cXoln9nZA,,true
357,,コワーキングスペースがんじゅうタワー,0980-52-8123,ChIJWeczDhBX5DQRxmbAE3Zu3n8,https://www.google.com/maps/place/?q=place_id:ChIJWeczDhBX5DQRxmbAE3Zu3n8,,true
338,,Cafe Kolm,080-4343-6679,ChIJi_Tni7v0GGARw9aiYtARaJc,https://www.google.com/maps/place/?q=place_id:ChIJi_Tni7v0GGARw9aiYtARaJc,,true
331,,coco de tea,03-6875-7720,ChIJ866EXXaNGGAR8zhi73bYAe8,https://www.google.com/maps/place/?q=place_id:ChIJ866EXXaNGGAR8zhi73bYAe8,,true
347,,Gran-S,045-824-4214,ChIJAYO9CE9aGGARXdIZfks_2RY,https://www.google.com/maps/place/?q=place_id:ChIJAYO9CE9aGGARXdIZfks_2RY,,true
372,,Children's Cafe B&B Kimie,0467-73-7757,ChIJNZ-ZL8xFGGARTy6ch6byEQA,https://www.google.com/maps/place/?q=place_id:ChIJNZ-ZL8xFGGARTy6ch6byEQA,,true
273,,テレキューブ MARK IS みなとみらい(85-02),0120-595-656,ChIJ29nqzUJcGGAR65wFxPgS4dE,https://www.google.com/maps/place/?q=place_id:ChIJ29nqzUJcGGAR65wFxPgS4dE,,true
272,,テレキューブ MARK IS みなとみらい(85-01),0120-595-656,ChIJ29nqzUJcGGAR65wFxPgS4dE,https://www.google.com/maps/place/?q=place_id:ChIJ29nqzUJcGGAR65wFxPgS4dE,,true
256,,テレキューブ 清和梅田ビル(70-01),0120-595-656,ChIJRb7i0ezmAGARquAVdXAr308,https://www.google.com/maps/place/?q=place_id:ChIJRb7i0ezmAGARquAVdXAr308,,true
178,,テレキューブ 阪急ターミナルビル(26-01),0120-595-656,ChIJy0aQN5LmAGARgR1jFCdW4Mo,https://www.google.com/maps/place/?q=place_id:ChIJy0aQN5LmAGARgR1jFCdW4Mo,,true
292,,テレキューブ いちご九段ビル(92-01),0120-595-656,ChIJN1W3ARWMGGARFQpPG6TY5vc,https://www.google.com/maps/place/?q=place_id:ChIJN1W3ARWMGGARFQpPG6TY5vc,,true
293,,テレキューブ ニッポン放送本社ビル(97-01),0120-595-656,ChIJtZjfL_CLGGARrdgOzVf3Kcc,https://www.google.com/maps/place/?q=place_id:ChIJtZjfL_CLGGARrdgOzVf3Kcc,,true
294,,テレキューブ ニッポン放送本社ビル(97-02),0120-595-656,ChIJtZjfL_CLGGARrdgOzVf3Kcc,https://www.google.com/maps/place/?q=place_id:ChIJtZjfL_CLGGARrdgOzVf3Kcc,,true
296,,テレキューブ コモレ四谷(101-01),0120-595-656,ChIJBWdTKNmNGGARs66BF8qkFtE,https://www.google.com/maps/place/?q=place_id:ChIJBWdTKNmNGGARs66BF8qkFtE,,true
332,,ニュースリリース１・ルーム,0886784584,"",,,true
257,,テレキューブ 清和梅田ビル(70-02),0120-595-656,ChIJRb7i0ezmAGARquAVdXAr308,https://www.google.com/maps/place/?q=place_id:ChIJRb7i0ezmAGARquAVdXAr308,,true
299,,テレキューブ 品川シーサイドパークタワー(93-02),0120-595-656,ChIJ76BHpTyLGGAR0HXStwUgXnI,https://www.google.com/maps/place/?q=place_id:ChIJ76BHpTyLGGAR0HXStwUgXnI,,true
302,,テレキューブ ESCALIER五番町(102-01),0120-595-656,ChIJPcycP_SNGGARLM6NrUWATck,https://www.google.com/maps/place/?q=place_id:ChIJPcycP_SNGGARLM6NrUWATck,,true
374,,coxa,09068594861,ChIJ5Smh4Fv_5DQRVs6tWnNJgnQ,https://www.google.com/maps/place/?q=place_id:ChIJ5Smh4Fv_5DQRVs6tWnNJgnQ,,true
333,,テーブルシェアざのば,05035967460,ChIJheN5CJzvGGAR9SH-GI3wqkg,https://www.google.com/maps/place/?q=place_id:ChIJheN5CJzvGGAR9SH-GI3wqkg,,true
309,,テレキューブ アリオ葛西(103-01),0120-595-656,ChIJcdb2RmR9GGARzqlTUWqX6Gc,https://www.google.com/maps/place/?q=place_id:ChIJcdb2RmR9GGARzqlTUWqX6Gc,,true
286,,テレキューブ JR西日本 高槻駅改札外 北側通路(95-02),0120-595-656,ChIJ882npbcCAWARVohZWz4eLWc,https://www.google.com/maps/place/?q=place_id:ChIJ882npbcCAWARVohZWz4eLWc,,true
79,,Microsoft Base Okinawa,050-3556-6900,ChIJCYc7ICkT5TQR9Dtbm8k8s6Y,https://www.google.com/maps/place/?q=place_id:ChIJCYc7ICkT5TQR9Dtbm8k8s6Y,,true
343,,横浜アントレサロン,04-5316-1366,ChIJaTuEOg5cGGARtXy6QjDyR74,https://www.google.com/maps/place/?q=place_id:ChIJaTuEOg5cGGARtXy6QjDyR74,,true
335,,TUBO CAFE,042-645-2434,ChIJ5Xvqud4dGWARoaubJFKoQ28,https://www.google.com/maps/place/?q=place_id:ChIJ5Xvqud4dGWARoaubJFKoQ28,,true
133,,ホテルビジネスヴィラ大森,03-5493-0555,ChIJj03-D7NhGGARFiUDqr-1N3c,https://www.google.com/maps/place/?q=place_id:ChIJj03-D7NhGGARFiUDqr-1N3c,,true
354,,アガイティーダ,090-6869-5787,ChIJ_1TLxPJx5TQRV5eWy6HiEWk,https://www.google.com/maps/place/?q=place_id:ChIJ_1TLxPJx5TQRV5eWy6HiEWk,,true
306,,テレキューブ JR西日本 大阪駅改札外(105-01),0120-595-656,ChIJC6fjlY3mAGARSshZ6CLIrhs,https://www.google.com/maps/place/?q=place_id:ChIJC6fjlY3mAGARSshZ6CLIrhs,,true
305,,テレキューブ JR西日本 新大阪駅在来線改札内(104-02),0120-595-656,ChIJSc4SbDnkAGARz3YQv-DE1zs,https://www.google.com/maps/place/?q=place_id:ChIJSc4SbDnkAGARz3YQv-DE1zs,,true
30,,おしごとパセラ上野公園前店,0120-706-735,ChIJrboaM_SPGGAR-Bb7eDmb3iE,https://www.google.com/maps/place/?q=place_id:ChIJrboaM_SPGGAR-Bb7eDmb3iE,,true
364,,はじまる学び場。,09061852058,ChIJ_ZcClWBFGGARzqUMkM383nw,https://www.google.com/maps/place/?q=place_id:ChIJ_ZcClWBFGGARzqUMkM383nw,,true
72,,檜原おいねハウス,042-598-1111,ChIJnTB32Gs7GWARi42p3LiP79Y,https://www.google.com/maps/place/?q=place_id:ChIJnTB32Gs7GWARi42p3LiP79Y,,true
